-1.000000,0.469426,0.462419,0.488721,0.479106,0.494015,0.491071,0.493756,0.500812,0.522148,0.526772,0.545485,0.399028,0.437908,0.439193,0.437539,0.442099,0.448667,0.453674,0.473716,0.485381,0.481893,0.498160,0.503659,0.523954,0.414398,0.411291,0.417182,0.426727,0.458507,0.474831,0.451727,0.458273,0.466902,0.492157,0.492198,0.507799,0.515119,0.395056,0.428412,0.429114,0.445177,0.448028,0.452406,0.458892,0.455836,0.481447,0.481653,0.491138,0.503731,0.515009,0.503398,
0.469426,-1.000000,0.522245,0.540641,0.546455,0.529524,0.539716,0.559833,0.556769,0.564951,0.591308,0.634450,0.426259,0.523798,0.504181,0.501528,0.519652,0.512229,0.525364,0.540467,0.538814,0.533641,0.541264,0.583532,0.595420,0.428102,0.545378,0.510314,0.512124,0.514242,0.541803,0.519017,0.504164,0.531139,0.550895,0.563845,0.577881,0.608003,0.430636,0.546672,0.484565,0.516399,0.525573,0.521456,0.518576,0.539348,0.538007,0.537174,0.550719,0.577904,0.596426,0.592408,
0.462419,0.522245,-1.000000,0.538774,0.560899,0.543886,0.577991,0.559942,0.592979,0.561543,0.584357,0.631281,0.406266,0.510940,0.595145,0.518422,0.527043,0.529381,0.554570,0.546600,0.541391,0.550138,0.544166,0.593879,0.617103,0.421248,0.492967,0.574102,0.508660,0.509057,0.540345,0.531671,0.532668,0.551938,0.544053,0.566070,0.575408,0.620494,0.430227,0.502366,0.587349,0.511589,0.536250,0.538751,0.531718,0.545237,0.547161,0.546824,0.560881,0.574215,0.593637,0.612080,
0.488721,0.540641,0.538774,-1.000000,0.574315,0.579956,0.585619,0.571402,0.573886,0.591114,0.616515,0.629832,0.433481,0.503561,0.521614,0.601799,0.529296,0.553401,0.575077,0.558888,0.557277,0.552163,0.587712,0.591096,0.615487,0.432768,0.508306,0.523190,0.628533,0.540415,0.542778,0.549257,0.559834,0.555469,0.581906,0.562753,0.588239,0.606319,0.431897,0.513429,0.531088,0.628049,0.554424,0.537034,0.547787,0.539681,0.541308,0.574410,0.586595,0.583343,0.613601,0.627587,
0.479106,0.546455,0.560899,0.574315,-1.000000,0.576964,0.605272,0.588267,0.604217,0.610336,0.611878,0.644050,0.425626,0.516396,0.534869,0.524957,0.653970,0.565021,0.569345,0.569719,0.568310,0.564793,0.580579,0.601919,0.616654,0.452095,0.520913,0.528297,0.544252,0.652032,0.575426,0.579006,0.578981,0.573706,0.570990,0.577408,0.569030,0.628125,0.447772,0.517187,0.517179,0.559195,0.654529,0.581238,0.564140,0.568691,0.568298,0.583643,0.577547,0.589366,0.612890,0.615471,
0.494015,0.529524,0.543886,0.579956,0.576964,-1.000000,0.596947,0.583880,0.608496,0.610903,0.617308,0.657189,0.454972,0.515962,0.537102,0.553737,0.558097,0.677164,0.577620,0.565037,0.581946,0.589369,0.588896,0.606804,0.643136,0.455447,0.537802,0.543811,0.543325,0.564488,0.684556,0.564357,0.567558,0.568697,0.597720,0.564378,0.615753,0.661410,0.454433,0.504864,0.537869,0.539928,0.566897,0.686243,0.576208,0.570000,0.587812,0.599604,0.581820,0.590108,0.634926,0.627577,
0.491071,0.539716,0.577991,0.585619,0.605272,0.596947,-1.000000,0.625151,0.625113,0.615729,0.613179,0.646675,0.457496,0.536728,0.533693,0.543980,0.579334,0.578632,0.684495,0.589175,0.590407,0.585895,0.600584,0.623933,0.636359,0.458436,0.526408,0.526956,0.561935,0.568966,0.568653,0.711498,0.588059,0.603986,0.609851,0.588834,0.603565,0.644727,0.468585,0.509117,0.536426,0.531324,0.564851,0.570648,0.699316,0.599116,0.603722,0.593061,0.615042,0.620680,0.633879,0.643722,
0.493756,0.559833,0.559942,0.571402,0.588267,0.583880,0.625151,-1.000000,0.622643,0.611879,0.637277,0.665652,0.478427,0.531362,0.515014,0.546294,0.584232,0.581344,0.595282,0.732975,0.615081,0.598448,0.601355,0.621186,0.643594,0.464794,0.514846,0.529775,0.532311,0.571212,0.573532,0.596892,0.715823,0.617251,0.609994,0.611746,0.612917,0.646121,0.473808,0.507634,0.544562,0.548998,0.583971,0.576660,0.591590,0.733128,0.631108,0.601607,0.603230,0.595827,0.646559,0.642112,
0.500812,0.556769,0.592979,0.573886,0.604217,0.608496,0.625113,0.622643,-1.000000,0.633779,0.651905,0.677058,0.468154,0.536212,0.535165,0.552065,0.545765,0.581163,0.617122,0.615709,0.758533,0.631159,0.634082,0.629717,0.663904,0.477749,0.529974,0.528917,0.569997,0.570371,0.580753,0.601761,0.605755,0.759554,0.622614,0.616014,0.627734,0.675535,0.467165,0.538949,0.534561,0.554703,0.570357,0.556562,0.606878,0.629415,0.756126,0.608946,0.620214,0.640228,0.654216,0.673485,
0.522148,0.564951,0.561543,0.591114,0.610336,0.610903,0.615729,0.611879,0.633779,-1.000000,0.648905,0.690633,0.483611,0.546718,0.546497,0.580118,0.584708,0.577000,0.612563,0.634560,0.618405,0.774476,0.636345,0.642225,0.664209,0.493111,0.543419,0.564921,0.590291,0.571618,0.581106,0.590179,0.611091,0.638762,0.792659,0.655349,0.663342,0.686293,0.490621,0.544817,0.538996,0.553112,0.577611,0.587688,0.609398,0.614003,0.619738,0.801060,0.649788,0.658227,0.656193,0.660161,
